time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-2.5762334787868246,0.7697715408312603,15.934346672885848,0.14736057127942725,0.1960006628038764,0.0,-3.104473331737368,1.3636464814365714,4.2565439892655155,0.05992585045653985,0.0533258239487655,0.0,485.7234760442059,486.2975281585154,485.8057890131563,485.33412299520563
2.4000000000000017,-2.7666399916933484,0.8544885296852506,16.19163522242507,0.15239062105901002,0.19925709411581138,0.0,-3.24272050943197,1.4606240284826513,4.319114410816209,0.07190047478770034,0.055000679124538446,0.0,454.8834550532026,455.0194219412599,453.77237333187566,454.7356449047992
2.4600000000000017,-2.9655121282651598,0.9451834728066361,16.453046508786496,0.15849855122756917,0.20380105350673006,0.0,-3.3867874581595605,1.563030208197686,4.393815322533406,0.05597903288667819,0.04152395848697919,0.0,460.56634586955346,459.50061045541725,460.277028392407,459.0182559667565
2.520000000000002,-3.1721616447257914,1.0413832534220246,16.714275589544272,0.1618917006616689,0.20677506642524257,0.0,-3.501895906691849,1.6438674435022402,4.3138470576494665,0.057138720701084306,0.03261988946121745,0.0,410.86836322614243,410.0789140545585,409.42380492801954,409.52944882036763
2.580000000000002,-3.387054694167845,1.1434118828473154,16.97638507423161,0.16532837516478516,0.22446019335251322,0.0,-3.662853255519304,1.757196653045631,4.421775975906058,0.05750138262317868,0.07487987440516254,0.0,470.08937130130533,473.35445795363336,472.4244620621899,472.4544689818531
2.640000000000002,-3.6122911245719704,1.2525513446002343,17.246388834256578,0.1703253991225271,0.22894098180853284,0.0,-3.8454014877328127,1.881093776723297,4.577083767858805,0.06997851405524858,0.07370398343729796,0.0,489.01908852717537,488.9352623068716,488.6294445545278,489.5611957641879
2.700000000000002,-3.8482424997385487,1.3689573639208539,17.524016456991614,0.1790097884821975,0.24007179745663088,0.0,-4.020681360313054,1.99977612976537,4.675782628320497,0.045546228833338864,0.04410519122311652,0.0,475.89845619181233,473.6298519262702,475.6220760087273,473.7493983641129
2.760000000000002,-4.094364064665405,1.4922086994229027,17.805197294927293,0.1817311846020644,0.24491311955019235,0.0,-4.183816273232192,2.1086987684905574,4.696277666171073,0.04407161983091507,0.05917888087576713,0.0,450.718435502411,451.9367375487397,453.99061988169075,453.8733884048641
2.820000000000002,-4.349927975826777,1.6217078118864152,18.085765271759207,0.18768955450915747,0.24887495805893067,0.0,-4.335402512139277,2.2083157541278258,4.655621152669702,0.06284955732355854,0.0651040740051985,0.0,432.9483077050554,433.4494245816256,433.6147617706336,435.19139807131984
2.880000000000002,-4.614791997030948,1.7573461873507863,18.36426647106332,0.19284862326087016,0.2532165333519183,0.0,-4.493854791309353,2.3132634511748833,4.627289642779834,0.07461111424275477,0.056577000962097404,0.0,439.17914354670035,438.47402171744255,438.3495607667357,439.32945038792985
2.940000000000002,-4.889971101894061,1.899863107539733,18.64362868692741,0.1974969765778969,0.26114720090677324,0.0,-4.679501278820319,2.4374897137081244,4.683676856754835,0.0781057001952853,0.032015091765461814,0.0,468.54363820391404,466.6311717493418,467.448252206729,467.72475385851754
3.000000000000002,-5.175776224608713,2.049416693495318,18.923838745108668,0.2046441921084945,0.2630561047160844,0.0,-4.847609181546886,2.5481180365968727,4.656168843907732,0.05967895015372919,0.030802382733334247,0.0,443.0564922866014,442.9571127717699,442.83882864407354,441.32421662398724
3.0600000000000023,-5.472747314912677,2.206483464153009,19.206014224392824,0.2135512587468078,0.2650523229302646,0.0,-5.0515591686426395,2.688043318396006,4.7484305869089445,0.08378863205022945,0.03398508633440235,0.0,482.41182163146766,482.6524114081497,480.78461517027876,482.6112680769677
3.1200000000000023,-5.780636579895732,2.3709989280935426,19.48859707470655,0.21998430543115344,0.27016508843034703,0.0,-5.211978253848302,2.796165069970684,4.670631115181488,0.09563141999108626,0.013542317248428287,0.0,429.82590723049606,428.08973569684144,429.2608195789795,430.27153617487375
3.1800000000000024,-6.098018072364203,2.541890744731185,19.765620396680227,0.22580931951557304,0.27123770978158124,0.0,-5.367746279711254,2.900586304063103,4.563441635510015,0.0978799990934777,0.018056296766214883,0.0,418.7756709105636,419.1681432384801,420.4295896906087,420.63291775541296
3.2400000000000024,-6.424438138012227,2.7188122607104774,20.03486968090877,0.2317130076270928,0.2736850068979386,0.0,-5.513402806581767,2.997158358085577,4.411681342156155,0.09894830952405806,0.029705744649536125,0.0,402.78714596529215,403.8396726396978,404.07516428713296,404.18081724871405
3.3000000000000025,-6.760710045087957,2.9024124121877724,20.298456446405893,0.23836117952524116,0.2840340429091208,0.0,-5.696569903767529,3.1231099648723886,4.373606564861616,0.10706400640355404,-0.003579249485130137,0.0,444.33638154927746,441.5986508258398,444.58528009820174,445.2588211035963
3.3600000000000025,-7.107732818982607,3.0932964456767436,20.55821563817387,0.24590959728289707,0.29127995593163725,0.0,-5.871574574768452,3.2400716205059554,4.2844641900132014,0.09418469908566607,-0.03472456359669754,0.0,428.77777427063467,426.12297449168256,429.882581446093,428.7991785641599
3.4200000000000026,-7.466356370615496,3.2920632882115846,20.815674433251242,0.25158638148492507,0.2921706809364748,0.0,-6.082706606084248,3.3857192368989577,4.296651893128928,0.09085674903474729,-0.016994711239319175,0.0,462.6482786983904,464.0422273912479,464.293192275759,464.03887866652497
3.4800000000000026,-7.838157839318156,3.500054018861113,21.07521296669598,0.26999635144160017,0.2922914616577792,0.0,-6.310653922542088,3.548684694597686,4.353066657156433,0.129108195518558,-0.006434811173568215,0.0,479.8872285886283,480.6884237295965,478.4486878757837,481.36133350202033
3.5400000000000027,-8.222982653340877,3.717478493904075,21.335671173841632,0.2802383257427161,0.29821101342232925,0.0,-6.51740954874903,3.6993149356709556,4.327711664378909,0.11056093662599348,-0.035168772583628966,0.0,458.4031853785964,456.11361636212155,457.5526751529868,456.08661847743093
3.6000000000000028,-8.619853453723206,3.943628351379947,21.59296818477464,0.2891848777526205,0.2976536086419683,0.0,-6.71186510583512,3.839509632786176,4.2483771383726205,0.09265730268400243,-0.050071796994103225,0.0,441.6727646959945,440.44074187651523,441.6118987193892,440.14190811239416
3.660000000000003,-9.028779820239782,4.178610119610496,21.84649198184601,0.29798551730457845,0.2946838397512579,0.0,-6.919049224022824,3.993708844347024,4.2018387410415725,0.07169859709936481,-0.04890874286549864,0.0,453.13998287665675,453.2320029422315,454.0652170303356,452.3862012951026
3.720000000000003,-9.449606233440193,4.422411145799936,22.095402178612872,0.3065292287175483,0.2918872375523911,0.0,-7.108705644162528,4.13347650051306,4.094949235159143,0.04790493662892949,-0.05435065421200231,0.0,433.5932804892893,433.134020961747,434.85971066574575,432.86456835783343
3.780000000000003,-9.882666257654291,4.675492463950683,22.34035725906231,0.3171706270881911,0.29647699290357643,0.0,-7.32712682422731,4.302974898163585,4.068952654317635,0.07725771909338695,-0.08626807408562442,0.0,463.3626937749895,460.8430457526206,461.3640502212449,463.6785968958088
3.840000000000003,-10.328853402321156,4.93877016864682,22.583360006229864,0.3231148971908473,0.2914909540102011,0.0,-7.545725511117989,4.473164827420639,4.030656580667327,0.0634676856223187,-0.08254450599649012,0.0,459.532761807293,459.8222398966914,461.82628946140875,460.7409155044794
3.900000000000003,-10.788133068458025,5.212287507219306,22.823915294959498,0.33123287358742814,0.28665773386805427,0.0,-7.7635815949772935,4.644428843187972,3.9872996776703413,0.08504072562931635,-0.08771683967929722,0.0,459.44653418559494,459.0305928832855,459.74472088456713,461.45495615167096
3.960000000000003,-11.259274726396022,5.4948349907274014,23.057862475047646,0.3490272460101238,0.28241203588497577,0.0,-7.941458501576052,4.77484913164779,3.810837350676203,0.12288459302468731,-0.10003132565150245,0.0,415.0366770680475,413.9463222315198,412.4946623761039,415.8332556380986
4.020000000000002,-11.741064469677546,5.785295984690675,23.280925855941494,0.3578336808800362,0.2768377466986047,0.0,-8.118563969308909,4.907695527768021,3.624957212613989,0.13485361204689347,-0.09396887268250254,0.0,410.64993938718646,411.17844190789083,410.02392015377677,411.1023448128219
4.080000000000001,-12.234774907386699,6.0853339083294475,23.496907448024302,0.3659131127276103,0.2748198098280419,0.0,-8.338648633986974,5.09380464190431,3.5736997407685682,0.13381986420296624,-0.07429204743713158,0.0,457.79169450432465,459.3490522153665,458.4001286194608,458.33403463012365
4.14,-12.74184929250212,6.396735438376238,23.710058553995633,0.374068717863679,0.27105398688909155,0.0,-8.563936494804421,5.286487929380644,3.5306285598299345,0.13669472686400405,-0.06630308367981702,0.0,462.38308988422546,463.0084798154167,462.9235362610104,463.1657138766033
4.199999999999998,-13.262461951032076,6.71972336068829,23.920407401300075,0.38430176042474784,0.2733069379574822,0.0,-8.790281195353067,5.479985256399088,3.479789687239526,0.15115282077894115,-0.0948746502326683,0.0,463.96579675571,461.71217084698685,461.10977879985285,462.26865898814276
4.259999999999997,-13.796061519944077,7.053477261035288,24.12525823391088,0.39743485847916826,0.2682470176790055,0.0,-8.996641831003558,5.645797528128834,3.3482518660701945,0.1720676771292517,-0.08728043876996446,0.0,435.85126129115395,436.4783314781927,435.88005735350674,437.64915254248046
4.319999999999996,-14.34212815737332,7.397342815109383,24.322215920824878,0.410415934148908,0.267330545800327,0.0,-9.206016755002558,5.816915549777957,3.216376747266438,0.15297008859956718,-0.06567997947049999,0.0,436.9763965926258,438.76860792736113,437.72144754826064,436.1555843463336
4.379999999999995,-14.901943543610404,7.753174133872615,24.514747370042127,0.4267975535042092,0.2701261321948438,0.0,-9.454890034032788,6.044657537650249,3.1992789794724517,0.12234380056425159,-0.09533755026882196,0.0,481.4199788257767,479.1659629665511,479.3609304042814,477.04484239712707
4.439999999999993,-15.4753033708648,8.12056727446735,24.70109966831075,0.4349146208510195,0.264517703239731,0.0,-9.657617114222992,6.202133198899128,3.0126905664,0.11141602856347518,-0.10039308280679804,0.0,423.81437303162045,423.3709185408831,422.5124941684752,421.58248963433715
4.499999999999992,-16.061180120571308,8.497863729109914,24.877119998502835,0.444380066777776,0.26161491116963376,0.0,-9.872122668152938,6.374701920649888,2.8544175297071117,0.09190962991813718,-0.08220460058203115,0.0,432.2935584991806,433.81617505135523,433.96869296657417,432.3376807997671
4.559999999999991,-16.660737321885886,8.886698429302053,25.045977410246856,0.45230228785676374,0.2574932309503515,0.0,-10.113437189077848,6.586481113747621,2.773538548662392,0.10774892535266657,-0.07346966432619673,0.0,462.01285918312675,462.6964770296761,460.0097136144019,461.2703726703591
4.6199999999999894,-17.27397542838249,9.2867834071862,25.206859344631333,0.4595026862668634,0.25777702120596846,0.0,-10.328582611231962,6.74969153433587,2.5889872847468323,0.11601907176348353,-0.09842890929623703,0.0,427.42798288964514,425.2890280015491,424.1667133688108,424.8880137984985
4.679999999999988,-17.900334055867543,9.696780862779415,25.356864366827736,0.4668825475579661,0.2524667000971599,0.0,-10.550659823638856,6.917074260552358,2.4113208086846103,0.12200773063941217,-0.10816719102941573,0.0,429.37217885720344,428.5355557349148,427.22757256434204,427.75115735503914
4.739999999999987,-18.540997804644817,10.118307017893489,25.499101955543367,0.47427903726072973,0.2587947314530066,0.0,-10.805643830127062,7.1332579578406845,2.328414013811216,0.12405731928812372,-0.14860582631152475,0.0,464.963713929404,461.77090335608887,463.1775893360663,463.3517555752773
4.799999999999986,-19.19748431562337,10.553460762430019,25.637307748092805,0.5127251371212722,0.2562334543878233,0.0,-11.077224425992467,7.373819961578072,2.27523827973562,0.18386258305521685,-0.12216528700559041,0.0,477.60660472869205,479.6029383644108,475.51930718594156,480.09810728343376
4.859999999999984,-19.869942028073645,11.002760876656275,25.770630237818875,0.5288957214958794,0.24947847082360486,0.0,-11.338332210641775,7.603323799687441,2.167840408758844,0.20752294274439184,-0.11497357464767004,0.0,464.7796534263688,465.33092562287254,464.6269128371524,466.5127727923709
4.919999999999983,-20.5578567631777,11.465381735106725,25.8963478891336,0.548686904617675,0.24604710636573124,0.0,-11.592629236431408,7.817932769547194,2.0214509812208488,0.17661945238393353,-0.0957417627397238,0.0,453.16588648842037,454.69958880378755,455.2743258281494,452.83139129320466
4.979999999999982,-21.26036959751404,11.939365725517636,26.010440836279706,0.5606581270802797,0.2428581806549932,0.0,-11.82534474872836,7.981791012136443,1.781635080805181,0.18831511002200674,-0.07938924644911645,0.0,420.24462213265633,421.65290664241246,419.34112169280326,420.389820214069
5.0399999999999805,-21.978301561734504,12.425989865344132,26.114512974013596,0.5721173654840657,0.2380885181178094,0.0,-12.106200892235119,8.238874604627231,1.68633268799637,0.18256602779037295,-0.08141693141852978,0.0,476.29652970026103,476.136694905809,475.6655784029748,475.25621433069927
